# Filename: ILATM2_V01_20130410_132724_smooth_nadir3seg_50pt.csv
# Input filename: ILATM1B_V01_20130410_132724.ATM4BT4.qi
# Number of segments: 3
# Nadir block width: 80.0m
# Output interval: 0.25sec
# Smoothing interval: 0.5sec
# Trajectory file used: 130410_aa_l12_cfm_itrf08_27may13_6138
# International Terrestrial Reference Frame: ITRF08
#
# UTC_Seconds_Of_Day, Latitude(deg), Longitude(deg), WGS84_Ellipsoid_Height(m), South-to-North_Slope, West-to-East_Slope, RMS_Fit(cm), Number_Of_ATM_Measurments_Used, Number_Of_ATM_Measurements_Removed, Distance_Of_Block_To_The_Right_Of_Aircraft(m), Track_Identifier
48442.75, 69.172275, 311.062474, 861.6380, -0.0151867, 0.0110681, 17.91, 541, 19, 121, 1
48442.75, 69.171660, 311.063731, 860.8029, 0.0179064, -0.0256064, 26.77, 323, 2, 37, 2
48442.75, 69.171046, 311.064988, 859.0441, 0.0140106, -0.0012961, 20.85, 578, 13, -48, 3
48442.75, 69.171394, 311.064276, 859.8449, 0.0176810, -0.0121407, 14.50, 333, 1, 0, 0
48443.00, 69.172179, 311.061781, 861.4824, -0.0124740, 0.0043165, 13.68, 520, 25, 129, 1
48443.00, 69.171552, 311.063072, 861.1870, 0.0262241, -0.0226853, 27.59, 338, 8, 42, 2
48443.00, 69.170924, 311.064363, 859.0060, 0.0135500, -0.0069649, 19.17, 588, 2, -44, 3
48443.00, 69.171245, 311.063702, 859.8939, 0.0177047, -0.0174466, 13.96, 338, 6, 0, 0
48443.25, 69.172097, 311.061064, 861.0508, 0.0062455, 0.0214931, 21.67, 530, 1, 138, 1
48443.25, 69.171457, 311.062386, 861.3779, 0.0156749, -0.0128751, 47.60, 354, 4, 50, 2
48443.25, 69.170816, 311.063707, 859.0880, 0.0181263, -0.0097603, 17.79, 598, 9, -39, 3
48443.25, 69.171096, 311.063129, 860.0315, 0.0189957, -0.0210966, 17.57, 352, 9, 0, 0
48443.50, 69.172005, 311.060361, 860.4728, 0.0012384, 0.0168994, 19.17, 512, 0, 146, 1
48443.50, 69.171363, 311.061694, 861.3040, 0.0034627, 0.0093717, 44.64, 345, 2, 58, 2
48443.50, 69.170720, 311.063027, 859.3218, 0.0238336, -0.0188505, 27.58, 609, 6, -31, 3
48443.50, 69.170947, 311.062558, 860.3311, 0.0186027, -0.0308830, 22.61, 370, 10, 0, 0
48443.75, 69.171898, 311.059687, 860.1103, -0.0006117, 0.0081209, 19.34, 496, 0, 153, 1
48443.75, 69.171262, 311.061015, 860.8193, 0.0042430, 0.0239963, 19.58, 333, 7, 64, 2
48443.75, 69.170626, 311.062343, 859.9363, 0.0212577, -0.0375445, 25.23, 610, 16, -24, 3
48443.75, 69.170796, 311.061987, 860.7252, 0.0127712, -0.0289517, 39.27, 403, 12, 0, 0
48444.00, 69.171782, 311.059029, 859.7903, 0.0093977, 0.0054931, 21.55, 491, 3, 158, 1
48444.00, 69.171160, 311.060336, 860.2638, 0.0006553, 0.0137762, 15.06, 331, 9, 71, 2
48444.00, 69.170539, 311.061643, 860.4499, 0.0128984, -0.0220586, 54.30, 640, 0, -15, 3
48444.00, 69.170646, 311.061418, 860.7054, 0.0058675, -0.0005529, 49.14, 461, 0, 0, 0
48444.25, 69.171653, 311.058401, 859.4116, 0.0161256, 0.0056755, 23.16, 495, 1, 161, 1
48444.25, 69.171044, 311.059688, 859.8156, 0.0055065, 0.0196627, 18.95, 332, 4, 76, 2
48444.25, 69.170435, 311.060976, 860.3579, -0.0001378, 0.0047570, 53.69, 638, 1, -8, 3
48444.25, 69.170495, 311.060850, 860.3602, -0.0001453, 0.0194263, 38.96, 496, 1, 0, 0
48444.50, 69.171514, 311.057785, 859.0052, 0.0189383, -0.0014300, 27.65, 506, 0, 164, 1
48444.50, 69.170915, 311.059062, 858.8972, 0.0211018, 0.0374530, 19.19, 317, 0, 80, 2
48444.50, 69.170316, 311.060339, 859.8368, -0.0030271, 0.0268278, 33.94, 632, 1, -4, 3
48444.50, 69.170343, 311.060284, 859.7913, -0.0043139, 0.0298041, 31.21, 527, 0, 0, 0
48444.75, 69.171369, 311.057186, 858.7133, 0.0232351, -0.0209400, 28.46, 503, 9, 165, 1
48444.75, 69.170775, 311.058461, 857.9809, 0.0044105, 0.0205666, 19.23, 311, 3, 82, 2
48444.75, 69.170182, 311.059736, 859.1592, -0.0037383, 0.0304398, 30.78, 627, 0, -1, 3
48444.75, 69.170190, 311.059720, 859.1437, -0.0040231, 0.0317825, 29.96, 565, 0, 0, 0
48445.00, 69.171222, 311.056589, 858.9057, 0.0243551, -0.0384973, 24.88, 506, 8, 166, 1
48445.00, 69.170631, 311.057868, 857.4655, 0.0018143, 0.0192108, 16.73, 325, 1, 84, 2
48445.00, 69.170040, 311.059148, 858.5771, -0.0016001, 0.0270897, 30.77, 627, 0, 1, 3
48445.00, 69.170036, 311.059157, 858.5789, -0.0018808, 0.0270334, 30.94, 602, 0, 0, 0
48445.25, 69.171075, 311.055988, 859.6521, 0.0184865, -0.0477202, 30.88, 506, 5, 168, 1
48445.25, 69.170486, 311.057275, 857.1881, -0.0018296, 0.0047975, 22.01, 304, 18, 85, 2
48445.25, 69.169897, 311.058563, 858.0948, 0.0014088, 0.0234056, 27.38, 620, 0, 2, 3
